,model,category,l2_category,question_id,,blind,inst blind,Acc_Visual,Acc_Blind_inst,MG_Acc,Delta_Inst
26862,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1451,0.0,,0.0,0.0,0.0,0.0,
26863,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1453,0.0,,0.0,0.0,0.0,0.0,
26864,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1454,0.0,,0.0,0.0,0.0,0.0,
26865,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1457,0.0,,0.0,0.0,0.0,0.0,
26866,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1460,0.0,,0.0,0.0,0.0,0.0,
26867,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1461,0.0,,0.0,0.0,0.0,0.0,
26868,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1463,0.0,,0.0,0.0,0.0,0.0,
26869,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1464,0.0,,0.0,0.0,0.0,0.0,
26870,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1466,0.0,,100.0,0.0,100.0,-100.0,
26871,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1469,0.0,,0.0,0.0,0.0,0.0,
26872,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1470,0.0,,0.0,0.0,0.0,0.0,
26873,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1472,0.0,,0.0,0.0,0.0,0.0,
26874,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1475,0.0,,0.0,0.0,0.0,0.0,
26875,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1476,0.0,,0.0,0.0,0.0,0.0,
26876,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1477,0.0,,0.0,0.0,0.0,0.0,
26877,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1478,0.0,,0.0,0.0,0.0,0.0,
26878,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1479,100.0,,0.0,100.0,0.0,100.0,
26879,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1480,0.0,,0.0,0.0,0.0,0.0,
26880,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1481,0.0,,0.0,0.0,0.0,0.0,
26881,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1482,0.0,,0.0,0.0,0.0,0.0,
26882,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1483,0.0,,0.0,0.0,0.0,0.0,
26883,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1484,0.0,,0.0,0.0,0.0,0.0,
26884,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1485,0.0,,0.0,0.0,0.0,0.0,
26885,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1486,0.0,,0.0,0.0,0.0,0.0,
26886,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1487,100.0,,100.0,100.0,100.0,0.0,
26887,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1488,0.0,,0.0,0.0,0.0,0.0,
26888,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1489,0.0,,0.0,0.0,0.0,0.0,
26889,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1491,0.0,,100.0,0.0,100.0,-100.0,
26890,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1493,0.0,,0.0,0.0,0.0,0.0,
26891,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1494,0.0,,0.0,0.0,0.0,0.0,
26892,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1495,0.0,,0.0,0.0,0.0,0.0,
26893,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1496,0.0,,0.0,0.0,0.0,0.0,
26894,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1497,100.0,,100.0,100.0,100.0,0.0,
26895,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,biology & chemistry & physics,1499,100.0,,100.0,100.0,100.0,0.0,
26896,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1254,100.0,,100.0,100.0,100.0,0.0,
26897,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1255,0.0,,0.0,0.0,0.0,0.0,
26898,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1278,100.0,,100.0,100.0,100.0,0.0,
26899,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1279,100.0,,100.0,100.0,100.0,0.0,
26900,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1280,100.0,,100.0,100.0,100.0,0.0,
26901,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1298,0.0,,100.0,0.0,100.0,-100.0,
26902,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1303,0.0,,0.0,0.0,0.0,0.0,
26903,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1304,0.0,,0.0,0.0,0.0,0.0,
26904,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1305,0.0,,0.0,0.0,0.0,0.0,
26905,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1338,0.0,,0.0,0.0,0.0,0.0,
26906,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1346,0.0,,0.0,0.0,0.0,0.0,
26907,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1347,0.0,,0.0,0.0,0.0,0.0,
26908,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1348,0.0,,100.0,0.0,100.0,-100.0,
26909,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1349,0.0,,0.0,0.0,0.0,0.0,
26910,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1351,0.0,,0.0,0.0,0.0,0.0,
26911,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1366,0.0,,0.0,0.0,0.0,0.0,
26912,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1392,0.0,,0.0,0.0,0.0,0.0,
26913,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1394,100.0,,100.0,100.0,100.0,0.0,
26914,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1395,100.0,,100.0,100.0,100.0,0.0,
26915,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1397,0.0,,0.0,0.0,0.0,0.0,
26916,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1405,0.0,,0.0,0.0,0.0,0.0,
26917,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1406,0.0,,0.0,0.0,0.0,0.0,
26918,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1410,0.0,,100.0,0.0,100.0,-100.0,
26919,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1416,0.0,,0.0,0.0,0.0,0.0,
26920,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1418,100.0,,0.0,100.0,0.0,100.0,
26921,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1420,100.0,,0.0,100.0,0.0,100.0,
26922,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1421,0.0,,0.0,0.0,0.0,0.0,
26923,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1422,100.0,,100.0,100.0,100.0,0.0,
26924,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1424,0.0,,0.0,0.0,0.0,0.0,
26925,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1426,0.0,,0.0,0.0,0.0,0.0,
26926,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1427,100.0,,100.0,100.0,100.0,0.0,
26927,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1428,0.0,,0.0,0.0,0.0,0.0,
26928,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1429,0.0,,0.0,0.0,0.0,0.0,
26929,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1434,0.0,,0.0,0.0,0.0,0.0,
26930,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1435,100.0,,0.0,100.0,0.0,100.0,
26931,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1436,0.0,,0.0,0.0,0.0,0.0,
26932,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1441,0.0,,0.0,0.0,0.0,0.0,
26933,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1442,100.0,,100.0,100.0,100.0,0.0,
26934,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1445,100.0,,100.0,100.0,100.0,0.0,
26935,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1455,0.0,,100.0,0.0,100.0,-100.0,
26936,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1456,0.0,,0.0,0.0,0.0,0.0,
26937,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1458,100.0,,100.0,100.0,100.0,0.0,
26938,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1473,0.0,,0.0,0.0,0.0,0.0,
26939,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1474,0.0,,0.0,0.0,0.0,0.0,
26940,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1490,100.0,,0.0,100.0,0.0,100.0,
26941,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,electronics & energy & mechanical eng.,1498,0.0,,0.0,0.0,0.0,0.0,
26942,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1261,0.0,,0.0,0.0,0.0,0.0,
26943,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1264,0.0,,0.0,0.0,0.0,0.0,
26944,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1265,0.0,,0.0,0.0,0.0,0.0,
26945,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1267,0.0,,0.0,0.0,0.0,0.0,
26946,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1268,0.0,,0.0,0.0,0.0,0.0,
26947,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1272,100.0,,100.0,100.0,100.0,0.0,
26948,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1273,0.0,,0.0,0.0,0.0,0.0,
26949,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1276,0.0,,0.0,0.0,0.0,0.0,
26950,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1288,0.0,,100.0,0.0,100.0,-100.0,
26951,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1300,100.0,,0.0,100.0,0.0,100.0,
26952,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1302,0.0,,100.0,0.0,100.0,-100.0,
26953,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1306,100.0,,0.0,100.0,0.0,100.0,
26954,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1307,0.0,,0.0,0.0,0.0,0.0,
26955,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1308,0.0,,0.0,0.0,0.0,0.0,
26956,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1317,0.0,,0.0,0.0,0.0,0.0,
26957,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1322,100.0,,100.0,100.0,100.0,0.0,
26958,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1324,0.0,,0.0,0.0,0.0,0.0,
26959,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1326,0.0,,0.0,0.0,0.0,0.0,
26960,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1327,100.0,,100.0,100.0,100.0,0.0,
26961,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1330,0.0,,0.0,0.0,0.0,0.0,
26962,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1337,0.0,,0.0,0.0,0.0,0.0,
26963,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1339,0.0,,0.0,0.0,0.0,0.0,
26964,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1350,0.0,,100.0,0.0,100.0,-100.0,
26965,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1354,0.0,,0.0,0.0,0.0,0.0,
26966,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1355,100.0,,0.0,100.0,0.0,100.0,
26967,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1358,0.0,,0.0,0.0,0.0,0.0,
26968,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1360,0.0,,0.0,0.0,0.0,0.0,
26969,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1363,0.0,,0.0,0.0,0.0,0.0,
26970,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1364,0.0,,0.0,0.0,0.0,0.0,
26971,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1371,0.0,,0.0,0.0,0.0,0.0,
26972,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1378,0.0,,0.0,0.0,0.0,0.0,
26973,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1400,100.0,,100.0,100.0,100.0,0.0,
26974,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1401,0.0,,0.0,0.0,0.0,0.0,
26975,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1402,0.0,,0.0,0.0,0.0,0.0,
26976,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1403,0.0,,0.0,0.0,0.0,0.0,
26977,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1404,0.0,,0.0,0.0,0.0,0.0,
26978,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1411,100.0,,0.0,100.0,0.0,100.0,
26979,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1412,0.0,,0.0,0.0,0.0,0.0,
26980,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1414,0.0,,0.0,0.0,0.0,0.0,
26981,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1417,0.0,,100.0,0.0,100.0,-100.0,
26982,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1423,0.0,,0.0,0.0,0.0,0.0,
26983,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1425,0.0,,100.0,0.0,100.0,-100.0,
26984,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1432,0.0,,100.0,0.0,100.0,-100.0,
26985,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1437,0.0,,0.0,0.0,0.0,0.0,
26986,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1438,0.0,,0.0,0.0,0.0,0.0,
26987,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1439,0.0,,0.0,0.0,0.0,0.0,
26988,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1440,0.0,,0.0,0.0,0.0,0.0,
26989,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1446,0.0,,0.0,0.0,0.0,0.0,
26990,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1447,0.0,,100.0,0.0,100.0,-100.0,
26991,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1448,0.0,,0.0,0.0,0.0,0.0,
26992,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1452,0.0,,0.0,0.0,0.0,0.0,
26993,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1459,0.0,,0.0,0.0,0.0,0.0,
26994,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1462,0.0,,0.0,0.0,0.0,0.0,
26995,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1465,100.0,,100.0,100.0,100.0,0.0,
26996,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1467,0.0,,0.0,0.0,0.0,0.0,
26997,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1468,100.0,,100.0,100.0,100.0,0.0,
26998,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1471,0.0,,0.0,0.0,0.0,0.0,
26999,LLaVA‑Mistral‑7B | SFT‑Blind VQA,science & technology,geography & earth science & agriculture,1492,100.0,,0.0,100.0,0.0,100.0,
27000,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,9,0.0,,0.0,0.0,0.0,0.0,
27001,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,13,100.0,,0.0,100.0,0.0,100.0,
27002,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,16,0.0,,0.0,0.0,0.0,0.0,
27003,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,18,100.0,,0.0,100.0,0.0,100.0,
27004,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,23,0.0,,0.0,0.0,0.0,0.0,
27005,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,53,100.0,,100.0,100.0,100.0,0.0,
27006,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,61,100.0,,100.0,100.0,100.0,0.0,
27007,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,68,100.0,,0.0,100.0,0.0,100.0,
27008,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,69,0.0,,0.0,0.0,0.0,0.0,
27009,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,97,0.0,,0.0,0.0,0.0,0.0,
27010,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,133,100.0,,0.0,100.0,0.0,100.0,
27011,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,138,100.0,,0.0,100.0,0.0,100.0,
27012,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,139,100.0,,100.0,100.0,100.0,0.0,
27013,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,140,0.0,,0.0,0.0,0.0,0.0,
27014,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,164,100.0,,0.0,100.0,0.0,100.0,
27015,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,174,100.0,,0.0,100.0,0.0,100.0,
27016,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,181,100.0,,100.0,100.0,100.0,0.0,
27017,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,182,100.0,,100.0,100.0,100.0,0.0,
27018,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,187,100.0,,0.0,100.0,0.0,100.0,
27019,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,188,100.0,,0.0,100.0,0.0,100.0,
27020,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,189,100.0,,100.0,100.0,100.0,0.0,
27021,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,196,100.0,,0.0,100.0,0.0,100.0,
27022,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,202,100.0,,100.0,100.0,100.0,0.0,
27023,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,206,100.0,,0.0,100.0,0.0,100.0,
27024,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,212,100.0,,0.0,100.0,0.0,100.0,
27025,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,220,100.0,,0.0,100.0,0.0,100.0,
27026,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,221,100.0,,0.0,100.0,0.0,100.0,
27027,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,223,100.0,,0.0,100.0,0.0,100.0,
27028,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,226,100.0,,0.0,100.0,0.0,100.0,
27029,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,248,100.0,,100.0,100.0,100.0,0.0,
27030,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image emotion,249,100.0,,0.0,100.0,0.0,100.0,
27031,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,0,100.0,,0.0,100.0,0.0,100.0,
27032,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,1,0.0,,0.0,0.0,0.0,0.0,
27033,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,2,0.0,,0.0,0.0,0.0,0.0,
27034,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,3,0.0,,0.0,0.0,0.0,0.0,
27035,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,4,0.0,,0.0,0.0,0.0,0.0,
27036,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,5,0.0,,0.0,0.0,0.0,0.0,
27037,LLaVA‑Mistral‑7B | SFT‑VQA,coarse perception,image scene and topic,6,0.0,,0.0,0.0,0.0,0.0,
