,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type
4745,492,376493000,no,0.75,1.69,2025-12-10T20:01:10.534986,825ff3e9_20251210_192335,Is there a yield sign in the picture?,yes/no,,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4746,492,376493000,no,0.75,13.99,2025-12-12T00:43:14.709999,a5909497_20251211_232822,Is there a yield sign in the picture?,yes/no,아니요,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4747,492,376493000,yes,0.5,2.69,2025-11-27T20:20:43.929914,b9b2cb98_20251127_193952,Is there a yield sign in the picture?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4748,492,376493000,yes,0.75,2.89,2025-11-28T23:12:39.230263,dd0f9986_20251128_222537,Is there a yield sign in the picture?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4749,492,376493000,yes,0.75,2.73,2025-12-03T22:28:49.802017,f616d5c7_20251203_212223,Is there a yield sign in the picture?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4750,492,376493000,yes,0.75,1.39,2025-11-25T21:12:17.945352,d1548553_20251125_202324,Is there a yield sign in the picture?,yes/no,네,yes,yes,0.0,73.4,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4751,492,376493000,no,0.5,3.03,2025-12-05T15:55:11.452386,2e184452_20251205_141511_cleaned,Is there a yield sign in the picture?,yes/no,,no,no,100.0,100.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there a
4752,493,367468003,yes,0.75,3.15,2025-11-24T14:12:45.637490,0756a860_20251124_133827,Is the cat picking out shoes to wear?,yes/no,네,yes,yes,33.3,76.0,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4753,493,367468003,no,0.75,5.5,2025-12-10T23:48:27.920820,02f952bb_20251210_230336,Is the cat picking out shoes to wear?,yes/no,아니요,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4754,493,367468003,"No, it's my child.",1.0,7.87,2025-12-08T16:26:58.624206,14d2420f_20251208_150302,Is the cat picking out shoes to wear?,yes/no,아니요 제 아이요,"No, it's my child.",no its my child,0.0,47.9,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4756,493,367468003,no,0.75,3.64,2025-12-02T10:57:28.842663,29127478_20251202_100107,Is the cat picking out shoes to wear?,yes/no,아니요,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4757,493,367468003,No.,0.75,2.96,2025-11-26T09:17:51.300461,218b2db5_20251126_084136,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4758,493,367468003,Yes,0.25,3.12,2025-11-26T15:40:40.786914,3238ebaf_20251126_140604,Is the cat picking out shoes to wear?,yes/no,,Yes,yes,33.3,76.0,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4759,493,367468003,No.,1.0,4.18,2025-12-05T23:46:40.649643,3a36e078_20251205_225238,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4760,493,367468003,no,1.0,4.28,2025-11-27T15:04:59.811900,5d843d39_20251127_141921,Is the cat picking out shoes to wear?,yes/no,아니요,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4761,493,367468003,no,0.75,3.4,2025-12-11T01:08:40.954768,60de6bd6_20251210_170035,Is the cat picking out shoes to wear?,yes/no,아니요,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4762,493,367468003,No.,1.0,8.87,2025-11-25T14:58:08.328562,6b3a1a8d_20251125_135446,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4763,493,367468003,yes,0.5,4.01,2025-12-04T22:08:30.779028,73df43f3_20251204_210431,Is the cat picking out shoes to wear?,yes/no,네,yes,yes,33.3,76.0,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4764,493,367468003,Yes,0.5,3.5,2025-12-13T14:45:44.992751,74d408e5_20251213_134035,Is the cat picking out shoes to wear?,yes/no,예,Yes,yes,33.3,76.0,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4765,493,367468003,No.,0.75,3.69,2025-12-09T17:26:31.026567,9c5d09f3_20251209_121033,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4766,493,367468003,no,1.0,5.99,2025-12-10T20:01:16.809070,825ff3e9_20251210_192335,Is the cat picking out shoes to wear?,yes/no,,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4767,493,367468003,Cats don't wear shoes.,1.0,9.27,2025-12-12T00:43:24.191993,a5909497_20251211_232822,Is the cat picking out shoes to wear?,yes/no,고양이는 신발을 안신어요,Cats don't wear shoes.,cats dont wear shoes,0.0,6.7,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4768,493,367468003,No.,0.5,3.6,2025-11-27T20:20:47.852612,b9b2cb98_20251127_193952,Is the cat picking out shoes to wear?,yes/no,아니다,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4769,493,367468003,No.,1.0,3.17,2025-11-28T23:12:42.598390,dd0f9986_20251128_222537,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4770,493,367468003,No.,0.75,4.23,2025-12-03T22:28:54.225624,f616d5c7_20251203_212223,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4771,493,367468003,No.,0.05,4.44,2025-11-25T21:12:22.620668,d1548553_20251125_202324,Is the cat picking out shoes to wear?,yes/no,아니오,No.,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4772,493,367468003,no,0.5,7.3,2025-12-05T15:55:19.000003,2e184452_20251205_141511_cleaned,Is the cat picking out shoes to wear?,yes/no,,no,no,100.0,97.3,"['no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is the
4773,494,116068011,yes,1.0,4.2,2025-11-24T14:12:50.068054,0756a860_20251124_133827,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4774,494,116068011,yes,0.75,5.97,2025-12-10T23:48:34.102000,02f952bb_20251210_230336,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4775,494,116068011,yes,1.0,3.21,2025-12-08T16:27:02.065539,14d2420f_20251208_150302,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4777,494,116068011,yes,1.0,3.0,2025-12-02T10:57:32.043886,29127478_20251202_100107,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4778,494,116068011,yes,0.75,1.52,2025-11-26T09:17:53.013669,218b2db5_20251126_084136,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4779,494,116068011,Yes,0.25,1.76,2025-11-26T15:40:42.732954,3238ebaf_20251126_140604,Is the water calm?,yes/no,,Yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4780,494,116068011,yes,0.75,3.62,2025-12-05T23:46:44.530526,3a36e078_20251205_225238,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4781,494,116068011,yes,0.75,3.12,2025-11-27T15:05:03.178980,5d843d39_20251127_141921,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4782,494,116068011,yes,0.75,3.73,2025-12-11T01:08:44.942857,60de6bd6_20251210_170035,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4783,494,116068011,yes,0.5,2.32,2025-11-25T14:58:10.836000,6b3a1a8d_20251125_135446,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4784,494,116068011,No.,0.25,5.21,2025-12-04T22:08:36.326742,73df43f3_20251204_210431,Is the water calm?,yes/no,아뇨,No.,no,100.0,84.0,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4785,494,116068011,no,0.05,7.6,2025-12-13T14:45:52.810425,74d408e5_20251213_134035,Is the water calm?,yes/no,아니요,no,no,100.0,84.0,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4786,494,116068011,yes,0.75,2.85,2025-12-09T17:26:34.337608,9c5d09f3_20251209_121033,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4787,494,116068011,yes,0.75,1.11,2025-12-10T20:01:18.139119,825ff3e9_20251210_192335,Is the water calm?,yes/no,,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4788,494,116068011,yes,0.75,4.88,2025-12-12T00:43:29.312510,a5909497_20251211_232822,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4789,494,116068011,yes,0.5,5.53,2025-11-27T20:20:53.641106,b9b2cb98_20251127_193952,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4790,494,116068011,No.,0.75,2.86,2025-11-28T23:12:45.653436,dd0f9986_20251128_222537,Is the water calm?,yes/no,아니오,No.,no,100.0,84.0,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4791,494,116068011,yes,0.75,2.54,2025-12-03T22:28:57.069939,f616d5c7_20251203_212223,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4792,494,116068011,yes,1.0,1.3,2025-11-25T21:12:24.144182,d1548553_20251125_202324,Is the water calm?,yes/no,네,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4793,494,116068011,yes,0.5,2.96,2025-12-05T15:55:22.184264,2e184452_20251205_141511_cleaned,Is the water calm?,yes/no,,yes,yes,100.0,89.3,"['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes']",yes,Humans,humans,inst blind,is the
4794,495,323375001,No.,0.25,3.73,2025-11-24T14:12:54.086202,0756a860_20251124_133827,Is this a scene in Africa?,yes/no,아니오,No.,no,100.0,92.0,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4795,495,323375001,yes,0.75,13.26,2025-12-10T23:48:47.546865,02f952bb_20251210_230336,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4796,495,323375001,yes,0.75,3.66,2025-12-08T16:27:05.937174,14d2420f_20251208_150302,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4798,495,323375001,no,1.0,2.64,2025-12-02T10:57:34.889169,29127478_20251202_100107,Is this a scene in Africa?,yes/no,아니요,no,no,100.0,92.0,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4799,495,323375001,yes,1.0,1.64,2025-11-26T09:17:54.845230,218b2db5_20251126_084136,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4800,495,323375001,Yes,0.25,4.89,2025-11-26T15:40:47.805495,3238ebaf_20251126_140604,Is this a scene in Africa?,yes/no,,Yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4801,495,323375001,yes,0.5,3.45,2025-12-05T23:46:48.232299,3a36e078_20251205_225238,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4802,495,323375001,yes,0.75,2.6,2025-11-27T15:05:05.990607,5d843d39_20251127_141921,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4803,495,323375001,no,0.75,4.25,2025-12-11T01:08:49.414722,60de6bd6_20251210_170035,Is this a scene in Africa?,yes/no,아니요,no,no,100.0,92.0,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4804,495,323375001,yes,0.25,1.97,2025-11-25T14:58:12.993812,6b3a1a8d_20251125_135446,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4805,495,323375001,No.,0.25,5.76,2025-12-04T22:08:42.328875,73df43f3_20251204_210431,Is this a scene in Africa?,yes/no,아뇨,No.,no,100.0,92.0,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4806,495,323375001,Yes,0.5,3.6,2025-12-13T14:45:56.612702,74d408e5_20251213_134035,Is this a scene in Africa?,yes/no,예,Yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4807,495,323375001,yes,0.75,3.45,2025-12-09T17:26:38.171417,9c5d09f3_20251209_121033,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4808,495,323375001,yes,0.75,1.64,2025-12-10T20:01:20.009657,825ff3e9_20251210_192335,Is this a scene in Africa?,yes/no,,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4809,495,323375001,yes,0.75,5.32,2025-12-12T00:43:34.864458,a5909497_20251211_232822,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4810,495,323375001,yes,0.5,3.16,2025-11-27T20:20:57.013218,b9b2cb98_20251127_193952,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4811,495,323375001,yes,0.75,2.44,2025-11-28T23:12:48.277264,dd0f9986_20251128_222537,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4812,495,323375001,yes,0.75,2.58,2025-12-03T22:28:59.940073,f616d5c7_20251203_212223,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4813,495,323375001,yes,0.75,1.77,2025-11-25T21:12:26.130857,d1548553_20251125_202324,Is this a scene in Africa?,yes/no,네,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4814,495,323375001,yes,0.5,3.46,2025-12-05T15:55:25.881400,2e184452_20251205_141511_cleaned,Is this a scene in Africa?,yes/no,,yes,yes,100.0,81.4,"['yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,is this a
4815,496,183338005,yes,1.0,3.32,2025-11-24T14:12:57.616607,0756a860_20251124_133827,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4816,496,183338005,yes,0.75,12.71,2025-12-10T23:49:00.440821,02f952bb_20251210_230336,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4817,496,183338005,yes,0.75,4.09,2025-12-08T16:27:10.241459,14d2420f_20251208_150302,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4819,496,183338005,yes,0.75,2.83,2025-12-02T10:57:37.921932,29127478_20251202_100107,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4820,496,183338005,No.,0.75,2.25,2025-11-26T09:17:57.291807,218b2db5_20251126_084136,Are these people playing for fun?,yes/no,아니오,No.,no,33.3,76.0,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4821,496,183338005,Yes,0.25,2.02,2025-11-26T15:40:50.005494,3238ebaf_20251126_140604,Are these people playing for fun?,yes/no,,Yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4822,496,183338005,yes,1.0,2.49,2025-12-05T23:46:51.016135,3a36e078_20251205_225238,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4823,496,183338005,yes,0.75,2.75,2025-11-27T15:05:09.776913,5d843d39_20251127_141921,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4824,496,183338005,yes,0.25,3.94,2025-12-11T01:08:53.587560,60de6bd6_20251210_170035,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4825,496,183338005,yes,0.5,2.06,2025-11-25T14:58:15.252563,6b3a1a8d_20251125_135446,Are these people playing for fun?,yes/no,네,yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4826,496,183338005,No.,0.25,4.11,2025-12-04T22:08:46.766567,73df43f3_20251204_210431,Are these people playing for fun?,yes/no,아뇨,No.,no,33.3,76.0,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4827,496,183338005,Yes,0.25,3.27,2025-12-13T14:46:00.100164,74d408e5_20251213_134035,Are these people playing for fun?,yes/no,예,Yes,yes,100.0,97.3,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
4828,496,183338005,No.,0.5,4.25,2025-12-09T17:26:42.859201,9c5d09f3_20251209_121033,Are these people playing for fun?,yes/no,아니오,No.,no,33.3,76.0,"['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,are these
