,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type,new_question_type
4612,486,360137003,Blue,1.0,3.69,2025-12-05T23:46:14.573844,3a36e078_20251205_225238,What color is the water?,other,파란색,Blue,blue,1.0,0.907075023651123,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4613,486,360137003,Transparent,0.75,3.45,2025-11-27T15:04:32.701625,5d843d39_20251127_141921,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4614,486,360137003,Transparent,0.75,4.66,2025-12-11T01:08:08.307354,60de6bd6_20251210_170035,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4615,486,360137003,Transparent,0.75,3.84,2025-11-25T14:57:32.748126,6b3a1a8d_20251125_135446,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4616,486,360137003,Transparent,0.75,5.56,2025-12-04T22:07:56.059553,73df43f3_20251204_210431,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4617,486,360137003,Black,0.5,7.81,2025-12-13T14:44:53.290665,74d408e5_20251213_134035,What color is the water?,other,검은색,Black,black,0.3333333333333333,0.6835783243179321,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4618,486,360137003,Transparent,0.75,4.75,2025-12-09T17:25:50.907183,9c5d09f3_20251209_121033,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4619,486,360137003,white,0.75,2.45,2025-12-10T20:00:27.269972,825ff3e9_20251210_192335,What color is the water?,other,,white,white,0.0,0.6333092510700226,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4620,486,360137003,transparent color,0.75,6.55,2025-12-12T00:42:18.998642,a5909497_20251211_232822,What color is the water?,other,투명색,transparent color,transparent color,0.0,0.5436873823404312,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4621,486,360137003,Transparent color,0.25,4.93,2025-11-27T20:20:20.476800,b9b2cb98_20251127_193952,What color is the water?,other,투명한 색,Transparent color,transparent color,0.0,0.5436873823404312,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4622,486,360137003,The water has no color.,1.0,10.25,2025-11-28T23:12:20.032195,dd0f9986_20251128_222537,What color is the water?,other,물은 색이 없다,The water has no color.,water has no color,0.0,0.3955979377031326,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4623,486,360137003,Transparent,0.75,4.34,2025-12-03T22:28:24.337348,f616d5c7_20251203_212223,What color is the water?,other,투명,Transparent,transparent,0.0,0.45720101296901705,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4624,486,360137003,colorless,1.0,3.74,2025-11-25T21:12:00.584850,d1548553_20251125_202324,What color is the water?,other,무색,colorless,colorless,0.0,0.5327132701873779,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4625,486,360137003,colorless,0.5,4.73,2025-12-05T15:54:47.769379,2e184452_20251205_141511_cleaned,What color is the water?,other,무색,colorless,colorless,0.0,0.5327132701873779,"['blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', ""can't see"", 'blue', 'black']",blue,Humans,humans,inst blind,what color is the,Attribute/Object
4626,487,56684001,yes,0.75,3.92,2025-11-24T14:12:12.016421,0756a860_20251124_133827,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4627,487,56684001,yes,0.75,4.48,2025-12-10T23:47:56.551126,02f952bb_20251210_230336,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4628,487,56684001,no,1.0,3.38,2025-12-08T16:26:10.924484,14d2420f_20251208_150302,Does this dessert look healthy?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4630,487,56684001,yes,1.0,3.22,2025-12-02T10:57:04.015197,29127478_20251202_100107,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4631,487,56684001,yes,1.0,1.54,2025-11-26T09:17:34.252620,218b2db5_20251126_084136,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4632,487,56684001,Yes,0.25,9.86,2025-11-26T15:39:28.372077,3238ebaf_20251126_140604,Does this dessert look healthy?,yes/no,,Yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4633,487,56684001,yes,1.0,2.69,2025-12-05T23:46:17.536055,3a36e078_20251205_225238,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4634,487,56684001,no,0.75,2.85,2025-11-27T15:04:35.770496,5d843d39_20251127_141921,Does this dessert look healthy?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4635,487,56684001,no,0.75,3.42,2025-12-11T01:08:11.975111,60de6bd6_20251210_170035,Does this dessert look healthy?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4636,487,56684001,No.,0.75,4.66,2025-11-25T14:57:37.612444,6b3a1a8d_20251125_135446,Does this dessert look healthy?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4637,487,56684001,yes,0.75,4.45,2025-12-04T22:08:00.749125,73df43f3_20251204_210431,Does this dessert look healthy?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4638,487,56684001,no,0.25,3.66,2025-12-13T14:44:57.159031,74d408e5_20251213_134035,Does this dessert look healthy?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4639,487,56684001,No.,0.75,3.63,2025-12-09T17:25:54.894837,9c5d09f3_20251209_121033,Does this dessert look healthy?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4640,487,56684001,no,0.75,2.84,2025-12-10T20:00:30.318716,825ff3e9_20251210_192335,Does this dessert look healthy?,yes/no,,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4641,487,56684001,no,1.0,4.7,2025-12-12T00:42:23.956910,a5909497_20251211_232822,Does this dessert look healthy?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4642,487,56684001,No.,0.25,3.75,2025-11-27T20:20:24.512713,b9b2cb98_20251127_193952,Does this dessert look healthy?,yes/no,아니다,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4643,487,56684001,No.,1.0,4.29,2025-11-28T23:12:24.518639,dd0f9986_20251128_222537,Does this dessert look healthy?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4644,487,56684001,No.,0.75,3.53,2025-12-03T22:28:28.153727,f616d5c7_20251203_212223,Does this dessert look healthy?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4645,487,56684001,No.,0.5,2.62,2025-11-25T21:12:03.446262,d1548553_20251125_202324,Does this dessert look healthy?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4646,487,56684001,yes,0.5,2.17,2025-12-05T15:54:50.160240,2e184452_20251205_141511_cleaned,Does this dessert look healthy?,yes/no,,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
4647,488,493846001,yes,0.25,12.25,2025-11-24T14:12:24.670149,0756a860_20251124_133827,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4648,488,493846001,yes,0.75,7.4,2025-12-10T23:48:04.129703,02f952bb_20251210_230336,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4649,488,493846001,It seems like I can wear a helmet.,1.0,19.1,2025-12-08T16:26:30.296846,14d2420f_20251208_150302,What might someone wear on their head when riding this thing?,other,헬멧을 착용할 수 잇을듯,It seems like I can wear a helmet.,it seems like i can wear a helmet,0.0,0.6066859275102615,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4651,488,493846001,yes,1.0,7.85,2025-12-02T10:57:12.077368,29127478_20251202_100107,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4652,488,493846001,No.,1.0,4.86,2025-11-26T09:17:39.314004,218b2db5_20251126_084136,What might someone wear on their head when riding this thing?,other,아니오,No.,no,0.0,0.21425603032112123,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4653,488,493846001,Helmet,0.25,36.42,2025-11-26T15:40:04.964736,3238ebaf_20251126_140604,What might someone wear on their head when riding this thing?,other,,Helmet,helmet,1.0,0.8952955961227417,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4654,488,493846001,yes,1.0,5.28,2025-12-05T23:46:23.119822,3a36e078_20251205_225238,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4655,488,493846001,yes,1.0,5.08,2025-11-27T15:04:41.485770,5d843d39_20251127_141921,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4656,488,493846001,Helmets,0.75,6.43,2025-12-11T01:08:18.657666,60de6bd6_20251210_170035,What might someone wear on their head when riding this thing?,other,헬멧,Helmets,helmets,0.0,0.8101412743330002,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4657,488,493846001,Helmets,0.75,8.06,2025-11-25T14:57:45.871443,6b3a1a8d_20251125_135446,What might someone wear on their head when riding this thing?,other,헬멧,Helmets,helmets,0.0,0.8101412743330002,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4658,488,493846001,yes,0.25,6.98,2025-12-04T22:08:08.048442,73df43f3_20251204_210431,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4659,488,493846001,Helmets,0.25,16.28,2025-12-13T14:45:13.651236,74d408e5_20251213_134035,What might someone wear on their head when riding this thing?,other,헬멧,Helmets,helmets,0.0,0.8101412743330002,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4660,488,493846001,yes,0.75,12.24,2025-12-09T17:26:07.613200,9c5d09f3_20251209_121033,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4661,488,493846001,helmets,0.75,29.93,2025-12-10T20:01:00.550224,825ff3e9_20251210_192335,What might someone wear on their head when riding this thing?,other,,helmets,helmets,0.0,0.8101412743330002,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4662,488,493846001,Helmets,0.75,9.73,2025-12-12T00:42:33.933204,a5909497_20251211_232822,What might someone wear on their head when riding this thing?,other,헬멧,Helmets,helmets,0.0,0.8101412743330002,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4663,488,493846001,yes,0.25,4.53,2025-11-27T20:20:29.260733,b9b2cb98_20251127_193952,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4664,488,493846001,yes,0.75,2.97,2025-11-28T23:12:27.678869,dd0f9986_20251128_222537,What might someone wear on their head when riding this thing?,other,네,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4665,488,493846001,Helmet,0.75,7.58,2025-12-03T22:28:36.049999,f616d5c7_20251203_212223,What might someone wear on their head when riding this thing?,other,헬맷,Helmet,helmet,1.0,0.8952955961227417,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4666,488,493846001,headband,0.05,4.88,2025-11-25T21:12:08.545158,d1548553_20251125_202324,What might someone wear on their head when riding this thing?,other,헤어밴드,headband,headband,0.0,0.5746794879436493,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4667,488,493846001,yes,0.5,4.15,2025-12-05T15:54:54.527671,2e184452_20251205_141511_cleaned,What might someone wear on their head when riding this thing?,other,,yes,yes,0.0,0.2206097960472107,"['helmet', 'helmet', 'helmet', 'cap', 'helmet', 'helmet', 'helmet', 'helmet', 'hat', 'helmet']",helmet,Humans,humans,inst blind,what,Attribute/Object
4668,489,102421000,No.,0.75,4.23,2025-11-24T14:12:29.136477,0756a860_20251124_133827,Can you tell if the cat is looking at bright light?,yes/no,아니오,No.,no,1.0,0.8401524662971497,"['yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no']",yes,Humans,humans,inst blind,can you,Yes/No
4669,489,102421000,I don't know,0.75,5.39,2025-12-10T23:48:09.721242,02f952bb_20251210_230336,Can you tell if the cat is looking at bright light?,yes/no,모르겠음,I don't know,i dont know,0.0,0.2598886489868164,"['yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no']",yes,Humans,humans,inst blind,can you,Yes/No
4670,489,102421000,By looking at the size of your pupils,1.0,6.21,2025-12-08T16:26:36.732849,14d2420f_20251208_150302,Can you tell if the cat is looking at bright light?,yes/no,네 동공의 크기를 보고,By looking at the size of your pupils,by looking at the size of your pupils,0.0,-0.010201307386159897,"['yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no']",yes,Humans,humans,inst blind,can you,Yes/No
